url,path,http_status,final_url,redirected,title,h1,h1_count,description,canonical,robots_meta,indexable,incoming_links,outgoing_links,error,bytes
https://morimachi.enshu-lifehack.com/life/family-grow/marriage/,/life/family-grow/marriage/,200,https://morimachi.enshu-lifehack.com/life/family-grow/marriage/,False,婚姻届を出す日と、結婚新生活支援補助金など結婚後の手続きを先に整理する。 | 静岡県森町ライフハック,婚姻届を出す日と、結婚新生活支援補助金など結婚後の手続きを先に整理する。,1,静岡県森町で、婚姻届を出す日は、その後の手続きにも影響します。届出そのものは住民生活課住民係で行いますが、結婚新生活支援補助金など経済的な支援は別窓口・別期限で動いているため、先に整理しておくと安心です。,https://morimachi.enshu-lifehack.com/life/family-grow/marriage/,,True,31,16,,23840
https://morimachi.enshu-lifehack.com/life/family-grow/nursery-childcare/,/life/family-grow/nursery-childcare/,200,https://morimachi.enshu-lifehack.com/life/family-grow/nursery-childcare/,False,保育園の入所申込みと病児・病後児保育を、必要なタイミングから確認する。 | 静岡県森町ライフハック,保育園の入所申込みと病児・病後児保育を、必要なタイミングから確認する。,1,静岡県森町で、保育園の入所申込みは、募集時期を逃すと年度内の入所が難しくなります。あわせて、急な発熱などで保育園に預けられないときの病児・病後児保育も、必要になる前に知っておくと安心です。,https://morimachi.enshu-lifehack.com/life/family-grow/nursery-childcare/,,True,21,16,,23344
https://morimachi.enshu-lifehack.com/life/family-grow/nursery-school/,/life/family-grow/nursery-school/,200,https://morimachi.enshu-lifehack.com/life/family-grow/nursery-school/,False,静岡県森町の保育園・幼稚園｜空き状況・申込み・施設一覧 | 森町ライフハック,森町の保育園・幼稚園｜空き状況・申込み・施設一覧,1,静岡県森町の保育園・幼稚園について、施設一覧、2026年度の入所案内、空き状況の確認先、申込み時期と窓口を確認できます。,https://morimachi.enshu-lifehack.com/life/family-grow/nursery-school/,,True,28,22,,23488
https://morimachi.enshu-lifehack.com/life/family-grow/parenting-support/,/life/family-grow/parenting-support/,200,https://morimachi.enshu-lifehack.com/life/family-grow/parenting-support/,False,子育てで迷ったら、こども家庭センターと児童館・子育て応援アプリを使い分ける。 | 静岡県森町ライフハック,子育てで迷ったら、こども家庭センターと児童館・子育て応援アプリを使い分ける。,1,子育てで迷ったとき、静岡県周智郡森町にはこども家庭センター、児童館、もりまち子育て応援アプリという3つの頼れる場所があります。相談したい内容や時間帯によって使い分けてみてください。,https://morimachi.enshu-lifehack.com/life/family-grow/parenting-support/,,True,18,15,,24418
https://morimachi.enshu-lifehack.com/life/family-grow/pregnancy/,/life/family-grow/pregnancy/,200,https://morimachi.enshu-lifehack.com/life/family-grow/pregnancy/,False,妊娠がわかったら、まず妊娠届を出して母子健康手帳を受け取る。 | 静岡県森町ライフハック,妊娠がわかったら、まず妊娠届を出して母子健康手帳を受け取る。,1,静岡県森町で、妊娠がわかったら、まず健康こども課こども家庭係で妊娠届を出し、母子健康手帳を受け取ります。手帳があることで、この後の妊婦健診や出産後の手続きがスムーズに進みます。,https://morimachi.enshu-lifehack.com/life/family-grow/pregnancy/,,True,12,16,,21723
https://morimachi.enshu-lifehack.com/life/family-grow/single-parent-support/,/life/family-grow/single-parent-support/,200,https://morimachi.enshu-lifehack.com/life/family-grow/single-parent-support/,False,ひとり親家庭の児童扶養手当・医療費助成を、最初に見る順番で整理する。 | 静岡県森町ライフハック,ひとり親家庭の児童扶養手当・医療費助成を、最初に見る順番で整理する。,1,静岡県森町で、ひとり親家庭には、児童扶養手当とひとり親家庭等医療費助成という2つの経済的な支援があります。どちらも健康こども課こども家庭係が窓口なので、まとめて確認しておくと安心です。,https://morimachi.enshu-lifehack.com/life/family-grow/single-parent-support/,,True,5,16,,23462
https://morimachi.enshu-lifehack.com/life/health-medical/,/life/health-medical/,200,https://morimachi.enshu-lifehack.com/life/health-medical/,False,🏥 健康・医療（静岡県森町版トップ） | 森町ライフハック,🏥 健康・医療（森町版トップ）,1,静岡県周智郡森町の健康・医療に関する手続きは、健診・予防接種は健康こども課、障がい福祉は福祉課、国保・特定健診は住民生活課、診療・救急は公立森町病院と、担当が分かれています。まず自分の用件がどの窓口にあたるかを確認しましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/,,True,25,17,,21071
https://morimachi.enshu-lifehack.com/life/health-medical/adult-vaccination/,/life/health-medical/adult-vaccination/,200,https://morimachi.enshu-lifehack.com/life/health-medical/adult-vaccination/,False,静岡県森町のおとなの予防接種は、対象年齢と接種時期・自己負担額を先に確認する | 森町ライフハック,森町のおとなの予防接種は、対象年齢と接種時期・自己負担額を先に確認する,1,静岡県周智郡森町でおとなの予防接種を受けるときは、まず自分がどの助成の対象になるかを確認しましょう。高齢者の肺炎球菌予防接種と、妊娠を予定・希望する女性とその同居家族向けの風しん予防接種費用助成があり、対象年齢や期間、自己負担額がそれぞれ異なります。,https://morimachi.enshu-lifehack.com/life/health-medical/adult-vaccination/,,True,25,16,,23330
https://morimachi.enshu-lifehack.com/life/health-medical/cancer-specific-checkups/,/life/health-medical/cancer-specific-checkups/,200,https://morimachi.enshu-lifehack.com/life/health-medical/cancer-specific-checkups/,False,静岡県森町のがん検診と患者支援制度は、対象と時期を分けて確認する | 森町ライフハック,森町のがん検診と患者支援制度は、対象と時期を分けて確認する,1,静岡県周智郡森町のがん検診は、20歳以上を対象とした総合検診の中に組み込まれています。あわせて、がん治療にともなう見た目のケアを支える医療用補整具の購入費助成制度もあるので、検診と患者支援は分けて確認しましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/cancer-specific-checkups/,,True,25,16,,22709
https://morimachi.enshu-lifehack.com/life/health-medical/dental-care/,/life/health-medical/dental-care/,200,https://morimachi.enshu-lifehack.com/life/health-medical/dental-care/,False,静岡県森町の歯科・口の健康は、歯周病検診と町内の歯科医院を分けて確認する | 森町ライフハック,森町の歯科・口の健康は、歯周病検診と町内の歯科医院を分けて確認する,1,静岡県周智郡森町の歯と口の健康は、節目年齢が対象の歯周病検診と、町内の歯科医院探しを分けて考えるとわかりやすいです。公立森町病院の歯科口腔外科は一般歯科診療ではなく、抜歯や口腔外傷などの専門対応が中心になっている点にも注意しましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/dental-care/,,True,24,15,,22562
https://morimachi.enshu-lifehack.com/life/health-medical/disability-welfare/,/life/health-medical/disability-welfare/,200,https://morimachi.enshu-lifehack.com/life/health-medical/disability-welfare/,False,静岡県森町の障がい者手帳・福祉は、手帳の種類と申請窓口を分けて確認する | 森町ライフハック,森町の障がい者手帳・福祉は、手帳の種類と申請窓口を分けて確認する,1,静岡県周智郡森町で障がい者手帳を取得するときは、まずどの手帳が自分に該当するかを確認しましょう。身体障害者手帳・療育手帳・精神障害者保健福祉手帳の3種類があり、それぞれ対象や判定方法が異なります。,https://morimachi.enshu-lifehack.com/life/health-medical/disability-welfare/,,True,54,15,,25057
https://morimachi.enshu-lifehack.com/life/health-medical/find-hospitals/,/life/health-medical/find-hospitals/,200,https://morimachi.enshu-lifehack.com/life/health-medical/find-hospitals/,False,静岡県森町で医療機関を探すときは、公立森町病院と町内診療所・広域の医療情報ネットを分けて確認する | 森町ライフハック,森町で医療機関を探すときは、公立森町病院と町内診療所・広域の医療情報ネットを分けて確認する,1,静岡県周智郡森町で医療機関を探すときは、公立森町病院と町内の診療所・歯科医院、そして広域の医療情報検索サイトを分けて考えるとわかりやすいです。県内の医療機関の外来診療状況は「医療ネット・ナビィ」で検索でき、夜間・休日は磐周医師会の救急当番医制度もあります。,https://morimachi.enshu-lifehack.com/life/health-medical/find-hospitals/,,True,26,16,,23360
https://morimachi.enshu-lifehack.com/life/health-medical/health-checkups/,/life/health-medical/health-checkups/,200,https://morimachi.enshu-lifehack.com/life/health-medical/health-checkups/,False,静岡県森町の健康診断とがん検診は、総合検診・特定健診の受診券と対象条件を先に確認する | 森町ライフハック,森町の健康診断とがん検診は、総合検診・特定健診の受診券と対象条件を先に確認する,1,静岡県周智郡森町の健康診断は、20歳以上を対象とした総合検診と、国保加入の40〜74歳を対象とした特定健診の2つに分かれています。窓口も総合検診は健康こども課、特定健診は住民生活課 国保年金係と異なるので、まず自分がどちらに該当するか確認しましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/health-checkups/,,True,25,16,,23345
https://morimachi.enshu-lifehack.com/life/health-medical/health-promotion/,/life/health-medical/health-promotion/,200,https://morimachi.enshu-lifehack.com/life/health-medical/health-promotion/,False,静岡県森町の健康づくりは、生活習慣相談と健診・健康マイレージ事業を先に整理する | 森町ライフハック,森町の健康づくりは、生活習慣相談と健診・健康マイレージ事業を先に整理する,1,静岡県周智郡森町の健康づくりは、健康こども課による生活習慣相談と、健康マイレージ事業や各種検診の案内をあわせて知っておくと活用しやすくなります。まずは自分の状況に合わせて相談窓口を確認しましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/health-promotion/,,True,24,15,,21780
https://morimachi.enshu-lifehack.com/life/health-medical/mental-health-consulting/,/life/health-medical/mental-health-consulting/,200,https://morimachi.enshu-lifehack.com/life/health-medical/mental-health-consulting/,False,静岡県森町のこころの相談は、町の健康相談と県の心の電話・精神科救急ダイヤルを分けて確認する | 森町ライフハック,森町のこころの相談は、町の健康相談と県の心の電話・精神科救急ダイヤルを分けて確認する,1,森町のこころの相談は、町の健康相談と、静岡県が設けている「心の電話」「精神科救急情報ダイヤル」を分けて知っておくと使いやすくなります。緊急度や相談内容に応じて窓口を選びましょう。,https://morimachi.enshu-lifehack.com/life/health-medical/mental-health-consulting/,,True,4,15,,21478
https://morimachi.enshu-lifehack.com/life/health-medical/night-holiday-medical/,/life/health-medical/night-holiday-medical/,200,https://morimachi.enshu-lifehack.com/life/health-medical/night-holiday-medical/,False,静岡県森町の夜間・休日の急患｜緊急度と時間帯で受診先を決める | 森町ライフハック,森町で夜間・休日に具合が悪くなったら、緊急度と時間帯で行き先を決める,1,静岡県周智郡森町には急患診療所がなく、夜間・休日の急患は公立森町病院が窓口です。命に関わるときは119番、迷うときは♯7119、受診前は必ず電話連絡。緊急度・時間帯・年齢で行き先を整理しました。,https://morimachi.enshu-lifehack.com/life/health-medical/night-holiday-medical/,,True,41,17,,28523
https://morimachi.enshu-lifehack.com/life/health-medical/vaccinations/,/life/health-medical/vaccinations/,200,https://morimachi.enshu-lifehack.com/life/health-medical/vaccinations/,False,静岡県森町の予防接種｜子ども・おとなの対象と受け方を選ぶ | 森町ライフハック,森町の予防接種は、子どもとおとなで受け方と助成が分かれる,1,静岡県周智郡森町の予防接種を、子どもの定期接種とおとなの予防接種に分けて整理しました。対象年齢、接種時期、自己負担額、予診票の受け取り方と、接種できる医療機関の探し方を確認できます。,https://morimachi.enshu-lifehack.com/life/health-medical/vaccinations/,,True,7,18,,24055
https://morimachi.enshu-lifehack.com/life/housing/,/life/housing/,200,https://morimachi.enshu-lifehack.com/life/housing/,False,🏠 家・住まい（静岡県森町版） | 森町ライフハック,🏠 家・住まい（森町版）,1,静岡県周智郡森町の「家・住まい」では、家を建てる・買う・売る・借りる、実家の片付けや空き家対策、町営住宅、固定資産税まで、暮らしにまつわる住まいの手続きをまとめて確認できます。森町は磐田市・掛川市のような大規模な制度がない項目も多く、確認できた範囲を正直にお伝えします。,https://morimachi.enshu-lifehack.com/life/housing/,,True,25,17,,26266
https://morimachi.enshu-lifehack.com/life/housing/build-house/,/life/housing/build-house/,200,https://morimachi.enshu-lifehack.com/life/housing/build-house/,False,静岡県森町で家を建てる前に、耐震・補助金・結婚新生活支援を確認する。 | 森町ライフハック,森町で家を建てる前に、耐震・補助金・結婚新生活支援を確認する。,1,静岡県周智郡森町で家を建てるときは、磐田市のような新築向け独自補助は見当たらない一方、木造住宅の耐震補助と結婚新生活支援補助金が使えるかどうかを先に確認しておくと安心です。着工前の申請が必須な制度もあるため、計画段階での確認が重要です。,https://morimachi.enshu-lifehack.com/life/housing/build-house/,,True,25,16,,28617
https://morimachi.enshu-lifehack.com/life/housing/buy-house/,/life/housing/buy-house/,200,https://morimachi.enshu-lifehack.com/life/housing/buy-house/,False,静岡県森町で家を買う前に、固定資産税・空き家バンク・結婚新生活支援を確認する。 | 森町ライフハック,森町で家を買う前に、固定資産税・空き家バンク・結婚新生活支援を確認する。,1,静岡県周智郡森町で家を買うときは、購入そのものへの町独自補助は見当たりませんが、固定資産税の仕組みを知っておくこと、中古物件なら空き家バンクも選択肢に入れること、結婚を機にした購入なら結婚新生活支援補助金の対象になり得ることを確認しておきましょう。,https://morimachi.enshu-lifehack.com/life/housing/buy-house/,,True,27,16,,28839
https://morimachi.enshu-lifehack.com/life/housing/clean-parents-house/,/life/housing/clean-parents-house/,200,https://morimachi.enshu-lifehack.com/life/housing/clean-parents-house/,False,静岡県森町で親の家を片付けるときは、ごみ分別・空き家対策・空き家バンクを確認する。 | 森町ライフハック,森町で親の家を片付けるときは、ごみ分別・空き家対策・空き家バンクを確認する。,1,静岡県周智郡森町で親の家を片付けるときは、まず家庭ごみの分別ルールを確認し、片付け後に空き家として残す場合は空き家対策・空き家バンクの窓口も合わせて確認しておくとスムーズです。,https://morimachi.enshu-lifehack.com/life/housing/clean-parents-house/,,True,34,17,,29795
https://morimachi.enshu-lifehack.com/life/housing/earthquake-demolition/,/life/housing/earthquake-demolition/,200,https://morimachi.enshu-lifehack.com/life/housing/earthquake-demolition/,False,静岡県森町の耐震・解体は、木造住宅の耐震診断・改修・解体助成を確認する。 | 森町ライフハック,森町の耐震・解体は、木造住宅の耐震診断・改修・解体助成を確認する。,1,静岡県周智郡森町の耐震・解体は、木造住宅なら無料の耐震診断から改修工事助成・解体工事助成まで一連の流れで確認でき、工事着手前の申請が必須という共通ルールを押さえることが大切です。,https://morimachi.enshu-lifehack.com/life/housing/earthquake-demolition/,,True,30,17,,28572
https://morimachi.enshu-lifehack.com/life/housing/municipal-housing/,/life/housing/municipal-housing/,200,https://morimachi.enshu-lifehack.com/life/housing/municipal-housing/,False,静岡県森町の町営住宅は、募集条件・収入・必要書類を先に確認する。 | 森町ライフハック,森町の町営住宅は、募集条件・収入・必要書類を先に確認する。,1,静岡県周智郡森町の町営住宅は6団地・合計121戸あり、収入基準や同居親族の有無などの募集条件を満たす必要があります。募集は年4回程度と限られているため、条件と必要書類を先に確認してから申し込むとスムーズです。,https://morimachi.enshu-lifehack.com/life/housing/municipal-housing/,,True,25,16,,26478
https://morimachi.enshu-lifehack.com/life/housing/property-tax/,/life/housing/property-tax/,200,https://morimachi.enshu-lifehack.com/life/housing/property-tax/,False,静岡県森町の土地・家屋の税金は、固定資産税・都市計画税の課税内容と手続きを分けて確認する | 森町ライフハック,森町の土地・家屋の税金は、固定資産税・都市計画税の課税内容と手続きを分けて確認する,1,静岡県周智郡森町の土地・家屋にかかる固定資産税・都市計画税は、年4回の納期と納税通知書の内容を分けて理解しておくと、納め忘れや書類紛失を防げます。,https://morimachi.enshu-lifehack.com/life/housing/property-tax/,,True,33,16,,27067
https://morimachi.enshu-lifehack.com/life/housing/public-housing-consultation/,/life/housing/public-housing-consultation/,200,https://morimachi.enshu-lifehack.com/life/housing/public-housing-consultation/,False,静岡県森町で住まいに困ったら、状況と緊急度を先に分ける | 森町ライフハック,森町で住まいに困ったら、状況と緊急度を先に分ける,1,「住まいの相談窓口」とひとことで言っても、困りごとの中身によって行き先が変わります。町営住宅の空き状況を知りたいのか、家賃が払えず不安なのか、空き家を借りたいのかを先に整理すると、電話一本で担当窓口に迷わずたどり着けます。,https://morimachi.enshu-lifehack.com/life/housing/public-housing-consultation/,,True,4,17,,28347
https://morimachi.enshu-lifehack.com/life/housing/rent-house/,/life/housing/rent-house/,200,https://morimachi.enshu-lifehack.com/life/housing/rent-house/,False,静岡県森町で賃貸を探すなら、空き家バンクと町営住宅の両方を確認する | 森町ライフハック,森町で賃貸を探すなら、空き家バンクと町営住宅の両方を確認する,1,静岡県周智郡森町で賃貸を探すときは、町が民間賃貸情報をまとめて紹介する仕組みはないため、空き家バンクの賃貸物件と町営住宅を町の制度として押さえつつ、民間の不動産業者・ポータルサイトも合わせて探すのが現実的です。,https://morimachi.enshu-lifehack.com/life/housing/rent-house/,,True,27,16,,27798
https://morimachi.enshu-lifehack.com/life/housing/sell-house/,/life/housing/sell-house/,200,https://morimachi.enshu-lifehack.com/life/housing/sell-house/,False,静岡県森町で家を売る前に、固定資産税・空き家バンクを確認する | 森町ライフハック,森町で家を売る前に、固定資産税・空き家バンクを確認する,1,静岡県周智郡森町で家を売る前に、固定資産税の納税義務の考え方と、空き家状態なら空き家バンクの活用を確認しておくと、売却の進め方がイメージしやすくなります。,https://morimachi.enshu-lifehack.com/life/housing/sell-house/,,True,34,18,,30727
https://morimachi.enshu-lifehack.com/life/housing/vacant-house/,/life/housing/vacant-house/,200,https://morimachi.enshu-lifehack.com/life/housing/vacant-house/,False,静岡県森町の空き家バンク｜物件・補助金・相談先を確認 | 森町ライフハック,森町の空き家バンク｜物件・補助金・相談先を確認,1,静岡県周智郡森町の空き家は、第2期森町空家等対策計画・空き家バンク・固定資産税の3つを同時に整理しておくと、放置せず早めに動くべき理由と選択肢がはっきりします。,https://morimachi.enshu-lifehack.com/life/housing/vacant-house/,,True,42,23,,30661
https://morimachi.enshu-lifehack.com/life/living-soon/,/life/living-soon/,200,https://morimachi.enshu-lifehack.com/life/living-soon/,False,🏡 これから暮らす | 静岡県森町ライフハック,🏡 これから暮らす,1,静岡県周智郡森町への引っ越し・移住を考えるときに気になることを、免許返納後の移動手段、災害リスク、引っ越し手続き、学区、移動手段、移住支援まで、テーマ別に整理しました。まずは気になる項目から確認してみてください。,https://morimachi.enshu-lifehack.com/life/living-soon/,,True,14,15,,18640
https://morimachi.enshu-lifehack.com/life/living-soon/about-morimachi/,/life/living-soon/about-morimachi/,200,https://morimachi.enshu-lifehack.com/life/living-soon/about-morimachi/,False,静岡県森町への移住｜補助金・仕事・住まい・子育て | 森町ライフハック,森町への移住｜補助金・仕事・住まい・子育て,1,静岡県森町への移住を検討する方向けに、移住補助金、仕事、空き家バンク、子育て、買い物、オンライン相談の確認先をまとめます。,https://morimachi.enshu-lifehack.com/life/living-soon/about-morimachi/,,True,62,20,,23826
https://morimachi.enshu-lifehack.com/life/living-soon/disaster-risk/,/life/living-soon/disaster-risk/,200,https://morimachi.enshu-lifehack.com/life/living-soon/disaster-risk/,False,引っ越す前に、候補地が洪水・土砂災害に強い場所か確かめる。 | 静岡県森町ライフハック,引っ越す前に、候補地が洪水・土砂災害に強い場所か確かめる。,1,静岡県森町で、引っ越し先を決める前に、候補地が洪水・土砂災害に強い場所かどうかを確かめておくことは大切です。森町では地区別のハザードマップやため池ハザードマップが公開されており、危機管理課で内容を確認できます。住まい探しの段階で目を通しておきましょう。,https://morimachi.enshu-lifehack.com/life/living-soon/disaster-risk/,,True,19,15,,24855
https://morimachi.enshu-lifehack.com/life/living-soon/moving-decided/,/life/living-soon/moving-decided/,200,https://morimachi.enshu-lifehack.com/life/living-soon/moving-decided/,False,引っ越しが決まったら、何をいつまでにやるかを順番に整理する。 | 静岡県森町ライフハック,引っ越しが決まったら、何をいつまでにやるかを順番に整理する。,1,静岡県森町で、引っ越しが決まったら、何をいつまでにやるかを順番に整理しておくと、当日になって慌てずに済みます。森町の転入・転出・転居の届出や住民票などの証明書は、住民生活課 住民係が窓口です。必要な書類を先に確認しておきましょう。,https://morimachi.enshu-lifehack.com/life/living-soon/moving-decided/,,True,14,15,,25577
https://morimachi.enshu-lifehack.com/life/living-soon/want-to-live/,/life/living-soon/want-to-live/,200,https://morimachi.enshu-lifehack.com/life/living-soon/want-to-live/,False,自然に囲まれた広い家で、子どもをのびのび育てられる暮らしを静岡県森町で考える。 | 森町ライフハック,自然に囲まれた広い家で、子どもをのびのび育てられる暮らしを森町で考える。,1,静岡県森町で、自然に囲まれた広い家で、子どもをのびのび育てられる暮らしを森町で考えているなら、移住・就業支援金や移住定住総合サイトの案内を確認しておきましょう。東京圏からの移住・就業には支援金の対象になり得るケースもあります。,https://morimachi.enshu-lifehack.com/life/living-soon/want-to-live/,,True,14,14,,25204
https://morimachi.enshu-lifehack.com/life/moving-out/,/life/moving-out/,200,https://morimachi.enshu-lifehack.com/life/moving-out/,False,📦 新しい場所へ（転出時の手続きまとめ） | 静岡県森町ライフハック,📦 新しい場所へ（転出時の手続きまとめ）,1,静岡県周智郡森町から転出するときは、転出届・水道の廃止・ごみの片付け・犬の登録変更・子どもの保育所や学校の手続きなど、いくつもの窓口をまわる必要があります。ここでは転出にまつわる手続きを、目的別のリンクとしてまとめました。,https://morimachi.enshu-lifehack.com/life/moving-out/,,True,14,13,,21248
https://morimachi.enshu-lifehack.com/life/moving-out/bulk-garbage-cleaning/,/life/moving-out/bulk-garbage-cleaning/,200,https://morimachi.enshu-lifehack.com/life/moving-out/bulk-garbage-cleaning/,False,転出前の片付けは、粗大ごみは中遠広域施設へ・家電は家電リサイクル法対応で | 静岡県森町ライフハック,転出前の片付けは、粗大ごみは中遠広域施設へ・家電は家電リサイクル法対応で,1,静岡県周智郡森町から転出する前は、粗大ごみと家電の処分方法を先に確認しておくと片付けがスムーズです。多量の粗大ごみは持ち込み施設、テレビ・エアコンなどの家電は家電リサイクル法対象で町の収集の対象外になります。,https://morimachi.enshu-lifehack.com/life/moving-out/bulk-garbage-cleaning/,,True,21,14,,23989
https://morimachi.enshu-lifehack.com/life/moving-out/dog-ownership-change/,/life/moving-out/dog-ownership-change/,200,https://morimachi.enshu-lifehack.com/life/moving-out/dog-ownership-change/,False,犬の登録変更は、静岡県森町発行の愛犬カードと鑑札を持って転出先の役所へ | 森町ライフハック,犬の登録変更は、森町発行の愛犬カードと鑑札を持って転出先の役所へ,1,静岡県周智郡森町から犬と一緒に転出するときは、森町発行の「愛犬カード」と「鑑札」を必ず持って、新しい住所地の役所で登録変更の手続きを行いましょう。町内での引っ越しでも同様の持ち物が必要です。,https://morimachi.enshu-lifehack.com/life/moving-out/dog-ownership-change/,,True,16,13,,21914
https://morimachi.enshu-lifehack.com/life/moving-out/move-out-notice/,/life/moving-out/move-out-notice/,200,https://morimachi.enshu-lifehack.com/life/moving-out/move-out-notice/,False,転出届は引っ越し予定日の14日前から住民生活課住民係で | 静岡県森町ライフハック,転出届は引っ越し予定日の14日前から住民生活課住民係で,1,静岡県周智郡森町からの転出届は、引っ越し予定日の14日前から住民生活課住民係で受け付けています。必要書類をそろえて窓口に行くか、マイナンバーカードがあればオンラインでも提出できます。,https://morimachi.enshu-lifehack.com/life/moving-out/move-out-notice/,,True,17,14,,22504
https://morimachi.enshu-lifehack.com/life/moving-out/moving-away/,/life/moving-out/moving-away/,200,https://morimachi.enshu-lifehack.com/life/moving-out/moving-away/,False,静岡県森町から引っ越すときは、転出届と水道廃止・ごみ・学校の手続きを一緒に確認する | 森町ライフハック,森町から引っ越すときは、転出届と水道廃止・ごみ・学校の手続きを一緒に確認する,1,静岡県周智郡森町から引っ越すときは、転出届と水道の廃止手続きをまず確認し、あわせてごみの片付けや学校・保育所の手続きも進めましょう。担当課がそれぞれ異なるため、早めに動くのがポイントです。,https://morimachi.enshu-lifehack.com/life/moving-out/moving-away/,,True,21,14,,22962
https://morimachi.enshu-lifehack.com/life/moving-out/school-nursery-procedures/,/life/moving-out/school-nursery-procedures/,200,https://morimachi.enshu-lifehack.com/life/moving-out/school-nursery-procedures/,False,子どもの転出は、保育所は健康こども課、学校は在学校へそれぞれ確認する | 静岡県森町ライフハック,子どもの転出は、保育所は健康こども課、学校は在学校へそれぞれ確認する,1,静岡県周智郡森町から転出する際、お子さんが保育所に通っている場合は健康こども課へ、小中学校に通っている場合は在学中の学校へ、それぞれ手続きの相談をしましょう。転出先の自治体によって申込手続きが異なる点にも注意が必要です。,https://morimachi.enshu-lifehack.com/life/moving-out/school-nursery-procedures/,,True,18,14,,23001
https://morimachi.enshu-lifehack.com/life/parents-care/,/life/parents-care/,200,https://morimachi.enshu-lifehack.com/life/parents-care/,False,👵 親のこと | 静岡県森町ライフハック,👵 親のこと,1,親の介護で困ったとき、静岡県周智郡森町ではまず福祉課地域包括支援センター係が総合相談窓口になります。要介護認定の申請や保険給付など実務にかかわる手続きは福祉課介護保険係が担当します。,https://morimachi.enshu-lifehack.com/life/parents-care/,,True,22,16,,27690
https://morimachi.enshu-lifehack.com/life/parents-care/adult-guardianship/,/life/parents-care/adult-guardianship/,200,https://morimachi.enshu-lifehack.com/life/parents-care/adult-guardianship/,False,親の判断能力が落ちても、静岡県森町独自の助成で財産と契約を守る備えをする | 森町ライフハック,親の判断能力が落ちても、森町独自の助成で財産と契約を守る備えをする,1,静岡県森町で、身寄りのない高齢者の財産管理や契約行為が難しくなってきたとき、森町では成年後見制度の利用を支援する独自の助成があります。申立費用の助成のほか、必要に応じて町長が申立てを行う仕組みも用意されています。,https://morimachi.enshu-lifehack.com/life/parents-care/adult-guardianship/,,True,24,16,,28055
https://morimachi.enshu-lifehack.com/life/parents-care/care-started/,/life/parents-care/care-started/,200,https://morimachi.enshu-lifehack.com/life/parents-care/care-started/,False,親の介護が急に始まったら、静岡県森町ではまずケアプラン作成の依頼先を確認する | 森町ライフハック,親の介護が急に始まったら、森町ではまずケアプラン作成の依頼先を確認する,1,静岡県森町で、要介護・要支援の認定を受けたら、次はケアプラン（サービス計画）を作ってサービスを利用する段階に進みます。森町では認定区分によって作成の依頼先が分かれます。,https://morimachi.enshu-lifehack.com/life/parents-care/care-started/,,True,23,16,,27232
https://morimachi.enshu-lifehack.com/life/parents-care/check-parents/,/life/parents-care/check-parents/,200,https://morimachi.enshu-lifehack.com/life/parents-care/check-parents/,False,離れて暮らす親が心配なとき、静岡県森町の地域包括支援センター係にまず相談する | 森町ライフハック,離れて暮らす親が心配なとき、森町の地域包括支援センター係にまず相談する,1,離れて暮らす親のことが心配になったとき、静岡県周智郡森町では地域包括支援センター係が総合相談窓口として生活・健康・財産管理などの困りごとを受け付けています。緊急通報システムの設置補助や救急医療情報キットの配布もあります。,https://morimachi.enshu-lifehack.com/life/parents-care/check-parents/,,True,23,16,,27402
https://morimachi.enshu-lifehack.com/life/parents-care/community-support-center/,/life/parents-care/community-support-center/,200,https://morimachi.enshu-lifehack.com/life/parents-care/community-support-center/,False,介護の悩みは、静岡県森町直営の地域包括支援センターにまず相談する | 森町ライフハック,介護の悩みは、森町直営の地域包括支援センターにまず相談する,1,静岡県周智郡森町の地域包括支援センターは町の直営です。福祉課地域包括支援センター係が、介護予防・高齢者支援・健康づくりなど幅広い相談を受け付けています。森町保健福祉センター内にあります。,https://morimachi.enshu-lifehack.com/life/parents-care/community-support-center/,,True,58,16,,28189
https://morimachi.enshu-lifehack.com/life/parents-care/dementia-consultation/,/life/parents-care/dementia-consultation/,200,https://morimachi.enshu-lifehack.com/life/parents-care/dementia-consultation/,False,親が認知症かもしれないとき、静岡県森町の地域包括支援センター係への相談から始める | 森町ライフハック,親が認知症かもしれないとき、森町の地域包括支援センター係への相談から始める,1,親のもの忘れが気になり始めたら、静岡県周智郡森町の福祉課地域包括支援センター係に相談できます。町は「認知症ケアパス」を整備し、気づきチェックリストやもの忘れ相談シートなどの相談ツールも用意しています。,https://morimachi.enshu-lifehack.com/life/parents-care/dementia-consultation/,,True,21,16,,27606
https://morimachi.enshu-lifehack.com/life/parents-care/elderly-transportation/,/life/parents-care/elderly-transportation/,200,https://morimachi.enshu-lifehack.com/life/parents-care/elderly-transportation/,False,通院・買い物の「足」に、静岡県森町の公共交通利用券助成事業を確認する | 森町ライフハック,通院・買い物の「足」に、森町の公共交通利用券助成事業を確認する,1,静岡県森町で、通院や買い物のための移動が難しくなってきた高齢者に向けて、森町では「公共交通利用券助成事業」を実施しています。専用の送迎サービスではなく、路線バスやタクシーの利用券購入費の一部を助成する仕組みです。,https://morimachi.enshu-lifehack.com/life/parents-care/elderly-transportation/,,True,31,16,,29123
